uai,nom_etablissement,nombre de lettre,_3eme_total,longitude,latitude,taux_de_reussite_g
0280865N,Collège Louis Armand,20,123,1.353549589956368,48.73835319249141,74.0
0280924C,Collège Pierre Brossolette,26,102,0.7992495952473185,48.324188673563626,92.0
0280024Z,Collège Marcel Pagnol,21,112,1.3314068328852184,48.734362677158444,78.0
0371248F,Collège André Malraux,21,112,0.9843105117978693,47.39745126789944,78.0
0450936Y,Collège Jean Rostand,20,173,1.9270330428671327,47.92103480258824,84.0
0451070U,Collège Montesquieu,19,161,1.9364195008661584,47.833157310219086,76.0
0451421A,Collège Jean Pelletier,22,174,1.8894495208952078,47.923000396763996,70.0
0451241E,Collège André Malraux,21,97,1.8658694628677754,47.90393162030344,80.0
7200624R,Collège Simon Vinciguerra,25,119,9.447563935883256,42.696171136237716,85.0
7200160L,Collège Henri Tomasi Penta di Casinca,37,111,9.505674437286494,42.45178925697593,80.0
0541471F,Collège Amilcar Zannoni,23,114,5.982076411201353,49.226227106721396,69.0
0541327Z,Collège Jean Lamour,19,72,6.1632895291222685,48.703697089937826,83.0
0541501N,Collège Louis Armand,20,79,6.159480374961708,48.67062395524581,77.0
0550701N,Collège Jacques Prévert,23,81,5.170279675783989,48.779758068548,87.0
0550024C,Collège Buvignier,17,103,5.385400285173376,49.162732311065156,91.0
0550758A,Collège Maurice Barrès,22,45,5.405019875530204,49.15276692457511,88.0
0573268T,Collège Robert Schuman,22,68,6.934230187932992,49.165711612421944,84.0
0573269U,Collège Charles de Gaulle,25,200,6.116210568501709,49.30239963596309,85.0
0572493A,Collège Louis Armand,20,49,6.8500603280484285,49.20993462751077,85.0
0570104D,Collège Nicolas Untersteller,28,117,6.916059753764804,49.19226476766512,90.0
0572579U,Collège Jules Ferry,19,107,6.168929956923903,49.148211697080846,86.0
0080079T,Collège Fred Scamaroni,22,79,4.694974081201497,49.76579473051388,77.0
0080925M,Collège Léo Lagrange,20,72,4.720399472113474,49.74429140967184,89.0
0080949N,Collège George Sand,19,83,4.646499964728705,49.93458688259741,88.0
0100081J,Collège Marie Curie,19,228,4.075559746315772,48.27186580982864,84.0
0511214T,Collège trois Fontaines,23,112,4.010009804803653,49.27653803620592,95.0
0511470W,Collège Maryse Bastié,21,179,4.044869446645695,49.26984549368462,90.0
0670066H,Collège Rouget de Lisle,23,218,7.76792065723995,48.609011849546405,83.0
0671590P,Collège Sophie Germain,22,183,7.718478934875065,48.60146779932777,82.0
0671825V,Collège François Truffaut,25,153,7.696314283203419,48.59946075254569,76.0
0671909L,Collège international Vauban,28,151,7.777870947628021,48.582135183779386,82.0
0672459J,Collège Erasme,14,125,7.701753871014287,48.59165836495628,91.0
0680111B,Collège Saint-Exupéry,21,175,7.363610295368171,47.75963911807598,89.0
0681127F,Collège Bourtzwiller,20,178,7.3327449311828765,47.77567910678468,77.0
9710025A,Collège Fernand Balin,21,49,-61.5061854346642,16.476076319044715,85.0
9710041T,Collège Jean Jaurès,19,64,-61.74351443944159,16.01668467617685,88.0
9710032H,Collège Nelson Mandela,22,21,-61.221080690278725,15.893765120557136,84.0
9710015P,Collège Général De Gaulle,25,171,-61.34962529479824,16.332028081035617,69.0
9710686U,Collège Front de Mer,20,77,-61.54502892749643,16.249739340006357,91.0
9710029E,Collège Courbaril,17,64,-61.786959071519654,16.23133697158094,77.0
9710022X,Collège du Mont des Accords,27,213,-63.07941986733986,18.069452218170497,92.0
9730091L,Collège Paul Kapel,18,214,-52.3231698305509,4.928757212494947,85.0
9730219A,Collège Ferdinand Madeleine,27,40,-53.21192262991041,5.475934800608943,82.0
9730370P,Collège Réeberg Néron,21,174,-52.278501823001505,4.895436364084357,84.0
9730329V,Collège Paul Jean Louis,23,316,-54.013070596902814,5.481067756110026,76.0
0020039G,Collège Colbert Quentin,23,74,3.7837402781289144,50.010015248146175,89.0
0021492L,Collège Gérard Philipe,22,138,3.3058406117100048,49.37219744674445,87.0
0020072T,Collège Simone Veil,19,48,3.5989303801184933,50.0142430908917,59.0
0600007G,Collège Henri Baumont,21,137,2.102389643192186,49.4393634706028,77.0
0601524F,Collège André Malraux,21,112,2.795549845978134,49.39849706983318,88.0
0600022Y,Collège Gabriel Havez,21,175,2.467662873811276,49.248815297865434,89.0
0601177D,Collège Jean-Jacques Rousseau,29,258,2.4828999117810087,49.25038471151,65.0
0601605U,Collège Paul Eluard,19,160,2.9977898297798644,49.58519509908178,79.0
0601296H,Collège Lucie et Raymond Aubrac,31,122,2.5979493308925186,49.29354577082032,84.0
0801512J,Collège de Ponthieu,19,161,1.851968892811706,50.09629213281906,85.0
0801263N,Collège Arthur Rimbaud,22,129,2.3002035710983417,49.911817926559415,87.0
0801489J,Collège du Marquenterre,23,77,1.6746446524720404,50.26874644340526,77.0
0590006L,Collège Les Rochambelles,24,122,3.5010114530765613,50.37346121465078,88.0
0590031N,Collège Jean Macé,17,133,3.545290512818122,50.399192131331574,89.0
0590058T,Collège Paul Langevin,21,100,3.1310706351778967,50.34717671609427,73.0
0594402P,Collège André Canivez,21,163,3.0743805506245514,50.38556769775681,95.0
0595190W,Collège Gayant,14,68,3.124549464711073,50.40191279499383,85.0
0593663L,Collège Jean Deconinck,22,117,2.331560244588171,51.02822808170235,81.0
0593664M,Collège Lucie Aubrac,20,83,2.3564601592025523,51.02206577461727,81.0
0595170Z,Collège des Flandres,20,177,2.5290609979501575,50.73117704127288,71.0
0590109Y,Collège Eugène Thomas,21,78,4.105949712670817,50.29315859345641,85.0
0594533G,Collège Voltaire,16,136,3.3554093031083663,50.314703750485606,83.0
0593686L,Collège Jacques Brel,20,75,3.9650896805773166,50.26333776604779,92.0
0597115N,Ecole européenne Lille Métropole Jacques Delors - niveau collège et lycée,73,48,3.0867629963039365,50.66219072832191,92.0
0590151U,Collège Ernest Coutelle,23,67,3.971009768841562,50.27794947812394,90.0
0593254S,Collège Jules Verne,19,67,3.9636805802247674,50.290125601829985,81.0
0590157A,Collège Saint-Exupéry,21,118,3.582870374959155,50.38314537455736,88.0
0594303G,Collège Jehan Froissart,23,100,3.657790588229318,50.40095515303546,75.0
0594865T,Collège Anatole France,22,71,3.080530699112658,50.6118171943921,84.0
0594412A,Collège Jean Jaurès,19,144,3.566440487065162,50.46468284594241,73.0
0595328W,Collège Simone de Beauvoir,26,135,3.130319950410022,50.62942944171095,99.0
0594392D,Collège Pablo Néruda,20,84,3.2378495967709715,50.70934262131982,82.0
0595169Y,Collège Emile Zola,18,86,3.2319219812883335,50.70736174269672,87.0
0622789V,Collège Charles Péguy,21,106,2.7505104747791638,50.301286630319076,83.0
0623313P,Collège Lavoisier,17,93,2.475710473957055,50.50690421353284,79.0
0622420U,Collège Paul Langevin,21,123,2.838520306506523,50.39828810131777,81.0
0622947S,Collège George Sand,19,165,2.645259432715609,50.529725801612535,74.0
0623314R,Collège Simone Signoret,23,112,2.547420203520672,50.48260659356755,97.0
0622943M,Collège Adulphe Delegorgue,26,123,3.0152801884425764,50.41517287550865,90.0
0622095R,Collège Jean Moulin,19,138,1.5844998448274454,50.70825662279591,78.0
0772056S,Collège Jean de La Fontaine,27,144,2.623987470095781,48.543889180956334,82.0
0771029A,Collège Henri Dunant,20,178,2.897457314285616,48.945505414466616,92.0
0931434D,Collège Claude Debussy,22,164,2.5109578130404677,48.9518906220583,79.0
0931376R,Collège Jean-Baptiste Clément,29,148,2.4141047835493,48.95020285538904,83.0
0931145P,Collège Robespierre,19,192,2.3105218095256603,48.958924311665776,72.0
0931207G,Collège Evariste Galois,23,123,2.319556052256796,48.95104612751377,88.0
0931188L,Collège Raymond Poincaré,24,188,2.391703841222832,48.929472614370944,65.0
0930894S,Collège Honoré de Balzac,24,206,2.5302841494289563,48.86069204167578,98.0
0931710D,Collège Olympe de Gouges,24,145,2.4711429990908096,48.88819132477325,79.0
0931883S,Collège René Cassin,19,79,2.4658607536249737,48.89900547863601,82.0
0931217T,Collège Irène et Frédéric Joliot Curie,38,114,2.4051830816317805,48.89149709094539,82.0
0931218U,Collège Jean Lolive,19,115,2.4017546727489063,48.90084996908324,73.0
0930593P,Collège Saint-Exupéry,21,205,2.492362541473328,48.86304004094429,65.0
0931723T,Collège Langevin Wallon,23,137,2.4818165838516504,48.879737638127416,98.0
0931232J,Collège Henri Barbusse,22,156,2.376866669818841,48.940187798731856,89.0
0932582B,Collège Dora Maar,17,156,2.3375613385256524,48.920954294742565,82.0
0931190N,Collège Evariste Galois,23,182,2.5199673191027494,48.94547123341275,78.0
0932262D,Collège de la Pléiade,21,169,2.537369882776211,48.94840200734182,76.0
0931192R,Collège Les Mousseaux,21,159,2.5390007323407295,48.95556638074099,71.0
0940521F,Collège Louis Pasteur,21,113,2.462168822055753,48.78434924334252,69.0
0941781A,Collège Henri Wallon,20,194,2.381185722625792,48.81500527710868,88.0
0941679P,Collège Albert Cron,19,85,2.350122271814376,48.808216477695915,78.0
0941603G,Collège Janusz Korczak,22,137,2.505851465400418,48.74247684439589,88.0
0941039U,Collège Guy Môquet,18,117,2.356692691549758,48.793393102725126,79.0
0941602F,Collège Georges Brassens,24,74,2.4273227586184176,48.73023988876585,92.0
0940791Z,Collège Pierre Brossolette,26,130,2.4627014018769846,48.73275912469773,86.0
0941411Y,Collège les Prunais,19,168,2.5495448859272365,48.832004176382355,71.0
0941032L,Collège Danielle Casanova,25,103,2.3952706077800445,48.791453966746296,72.0
0750465Y,Collège Lucie Aubrac,20,99,2.374320712353295,48.86823421704854,85.0
0755000C,Collège Thomas Mann,19,139,2.377939274649507,48.82891797678627,89.0
0752544H,Collège François Villon,23,120,2.3058203184226214,48.826222298748995,77.0
0752195D,Collège Gérard Philipe,22,86,2.3519455012519406,48.89445926490353,82.0
0750575T,Collège Sonia Delaunay,22,100,2.3781295808104668,48.88593403764282,70.0
0751707Y,Collège Edouard Pailleron,25,105,2.378703674841605,48.881249726863615,81.0
0753938Y,Collège Georges Rouault,23,110,2.3990776726065284,48.88660937766849,86.0
0750552T,Collège Françoise Dolto,23,116,2.386915052880952,48.873957115380314,83.0
0752198G,Collège Pierre Mendès-France,28,125,2.4111599096639362,48.86805779207705,80.0
0753939Z,Collège Jean Perrin,19,83,2.411192497090158,48.85685306092131,81.0
0911397Z,Collège La Vallée,17,165,2.5264281636084296,48.6994840534611,93.0
0911253T,Collège Pablo Neruda,20,175,2.391128043160554,48.653377607820595,77.0
0911334F,Collège Aimé Césaire,20,186,2.1630501893574183,48.68263891419444,74.0
0910718L,Collège Louis Pasteur,21,178,2.2945320095785413,48.69134000742672,92.0
0910624J,Collège Blaise Pascal,21,122,2.2953873835354233,48.73381715596929,96.0
0910776Z,Collège Paul Eluard,19,179,2.4183887198333407,48.70324809450867,84.0
0921547G,Collège Voltaire,16,107,2.292398114663243,48.91450885220009,90.0
0921168V,Collège Romain Rolland,22,103,2.3012077647438076,48.79240519888396,92.0
0921179G,Collège Léonard de Vinci,24,85,2.2526124308216255,48.764434998862676,79.0
0921157H,Collège Edouard Vaillant,24,252,2.300110069377081,48.92373785731711,82.0
0921394R,Collège André Doucet,20,115,2.1949574953418947,48.89987408541336,94.0
0921159K,Collège Edouard Manet,21,183,2.3324808932023453,48.932121430658675,66.0
0950885W,Collège Irène Joliot-Curie,26,121,2.2806656975395767,48.95721205965898,93.0
0950886X,Collège Claude Monet,20,142,2.2233905376889482,48.955099369854246,94.0
0951142A,Collège Robert Doisneau,23,176,2.42711190676903,48.98981386857761,65.0
0951921X,Collège Montaigne,17,158,2.4544001438474075,49.028503012633486,69.0
0951141Z,Collège Nicolas Copernic,24,161,2.351615957157491,48.9768824577671,78.0
0951403J,Collège La Bruyère,18,136,2.045904928129974,49.05897624594165,88.0
0950945L,Collège Le Carré Sainte-Honorine,32,151,2.205176327072565,49.01080168845365,81.0
0950939E,Collège Léon Blum,17,154,2.412101611968913,49.00420536347406,78.0
0780514K,Collège Le Village,18,172,1.9946602827025648,48.7814003797688,87.0
9741313J,Collège Jean le Toullec,23,161,55.30734477345553,-20.949446190878465,78.0
9740620F,Collège Michel Debré,20,212,55.553958422407185,-21.217926638351067,79.0
9741261C,Collège Terrain Fayard,22,196,55.65675445000811,-20.947674402028134,94.0
9741366S,Collège Guy Môquet,18,185,55.711358220557344,-21.053232645145542,90.0
9741208V,Collège Elie Wiesel du Chaudron,31,118,55.48490997321719,-20.89304067605612,78.0
9740022F,Collège Adrien Cerneau,22,143,55.55265817027803,-20.894983725869047,96.0
9740091F,Collège Leconte de Lisle,24,187,55.41464365979838,-21.274360180227163,73.0
9720012F,Collège Euzhan Palcy,20,78,-60.996560055649766,14.712179262486641,100.0
9720351Z,Collège Beauséjour,18,77,-60.94992030130677,14.745661281703319,91.0
9720861D,Collège Robert 3,16,101,-60.944479541332306,14.67003560334826,75.0
9760009F,Collège de Doujani,18,403,45.21101310214413,-12.793125776555812,82.0
9760368W,Collège de Kwalé,16,408,45.19920683560488,-12.80548562549363,78.0
0560223N,Collège Antoine de Saint-Exupéry,32,130,-2.7704165984153195,47.67575695230633,84.0
0180593X,Collège Victor Hugo,19,156,2.4095705883585388,47.11022608113902,77.0
0280865N,Collège Louis Armand,20,130,1.353549589956368,48.73835319249141,66.0
0280924C,Collège Pierre Brossolette,26,96,0.7992495952473185,48.324188673563626,84.0
0280024Z,Collège Marcel Pagnol,21,107,1.3314068328852184,48.734362677158444,81.0
0451544J,Collège André Chêne,19,168,1.9122506312627523,47.93325544876024,81.0
0450789N,Collège Le Grand Clos,21,103,2.7404901919260425,47.999178474560026,77.0
0450055R,Collège Etienne Dolet,21,156,1.90635010451614,47.883916757288006,84.0
0450939B,Collège Alain-Fournier,22,117,1.9304602299494644,47.832425345041756,91.0
0451070U,Collège Montesquieu,19,153,1.9364195008661584,47.833157310219086,94.0
0451421A,Collège Jean Pelletier,22,158,1.8894495208952078,47.923000396763996,90.0
0410952M,Collège François Rabelais,25,88,1.3163799783909151,47.59447793664912,73.0
6200084X,Collège du Stilettu,19,131,8.775446258416242,41.94500358104066,86.0
6200041A,Collège Jean Nicoli,19,60,8.901121308670726,41.67456824685333,64.0
7200012A,Collège Saint-Joseph,20,49,9.447592957238072,42.69051320906186,74.0
7200624R,Collège Simon Vinciguerra,25,104,9.447563935883256,42.696171136237716,74.0
7200086F,Collège du Fiumorbo,19,198,9.405189790103693,41.99588261716607,91.0
0540047H,Collège Victor Prouvé,21,73,6.143700130181998,48.67761532196342,87.0
0541578X,Collège des Trois Frontières,28,130,5.797190256340773,49.527375055269054,89.0
0540088C,Collège Anatole France,22,67,5.790349509391255,49.544708645677595,86.0
0541515D,Collège Simone de Beauvoir,26,110,6.174680164132446,48.65174692130823,90.0
0550024C,Collège Buvignier,17,111,5.385400285173376,49.162732311065156,71.0
0550758A,Collège Maurice Barrès,22,52,5.405019875530204,49.15276692457511,82.0
0573244S,Collège René Cassin,19,171,6.198930398168907,49.300426963854264,85.0
0572487U,Collège François Rabelais,25,95,6.744419552148368,49.1629203433612,77.0
0572166V,Collège Paul Valéry,19,158,6.218159405457773,49.10919627118946,87.0
0880149J,Collège Saint-Exupéry,21,88,6.456000415426163,48.185798720478864,87.0
0881099S,Collège Joseph Julien Souhait,29,141,6.967291505973852,48.281066500528894,85.0
0881101U,Collège André Malraux,21,64,6.975126001023535,48.39457538840429,89.0
0080105W,Collège Jules Ferry,19,56,4.735030247608767,49.853948041026854,66.0
0080046G,Collège Elisabeth de Nassau,27,58,4.952700028804294,49.69952689828173,84.0
0100807Y,Collège Pierre Brossolette,26,137,4.033710433120712,48.30525848042421,74.0
0100787B,Collège Paul Langevin,21,122,3.7278704281470656,48.52134377125562,77.0
0100038M,Collège Jacobins,16,119,4.07977965172983,48.29606317288079,79.0
0510044W,Collège Colbert,15,108,4.021849763224255,49.282976093498846,84.0
0511085C,Collège Robert Schuman,22,137,4.058850659618287,49.25303543854247,76.0
0510052E,Collège Louis Pasteur,21,97,4.908199818700666,48.78496604934703,86.0
0511256N,Collège les Indes,17,104,4.580520187764212,48.72877575805801,82.0
0672130B,Collège André Maurois,21,215,7.846765242693399,48.77832938281306,77.0
0671692A,Collège Solignac,16,115,7.762684469825641,48.547437169091694,86.0
0672459J,Collège Erasme,14,110,7.701753871014287,48.59165836495628,84.0
0680111B,Collège Saint-Exupéry,21,193,7.363610295368171,47.75963911807598,84.0
0681284B,Collège Wolf,12,113,7.339561547508013,47.759861218573754,88.0
9710661S,Collège Nestor de Kermadec,26,80,-61.533442001299115,16.234838556811745,78.0
9730380A,Collège Achmat Kartadinama (Grand-Santi),40,112,-54.38201971453933,4.276021260911382,79.0
9730219A,Collège Ferdinand Madeleine,27,44,-53.21192262991041,5.475934800608943,85.0
9730237V,Collège Victor Schoelcher (Kourou II),37,177,-52.66853741637755,5.155554172459006,84.0
9730206L,Collège Just Hyasine,20,198,-52.478159667705064,5.013046631785412,81.0
9730374U,Collège Antoine Sylvère Felix,29,278,-52.407216581988564,4.92306509984753,89.0
9730370P,Collège Réeberg Néron,21,162,-52.278501823001505,4.895436364084357,83.0
9730145V,Collège Elie Castor,19,74,-52.9548402375789,5.381882938020907,91.0
0601524F,Collège André Malraux,21,87,2.795549845978134,49.39849706983318,88.0
